0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0,1247784000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0,7908462000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0,104141000.0
2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0,2515303000.0
7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0,7431375000.0
577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0,577454000.0
148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0,148105000.0
2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0,2058323000.0
477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0,477721000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0,602996000.0
1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0,1404265000.0
803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0,803425000.0
114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0,114146000.0
307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0,307981000.0
194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0,194864000.0
1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0,1897582000.0
