program_name,seriesCode,gci11_Lonline,gci11_Lforgery,gci11_Lolsafety,gci12_Rpdp,gci12_Rprivacy,gci12_Rnotif,gci12_RAuditre,gci12_Rstandard,gci12_Rsign,gci12_Rspam,gci12_Rciip,gci12_Rcop,gci21_NatCsirt,gci21_Nactivity,gci21_Nfirst,gci21_NregCisrt,gci22_Scsirt,gci22_Sactivity,gci23_FStandard,gci23_Fciip,gci31_Nstrategy,gci31_Npriority,gci32_Acyber,gci32_Aciip,gci32_Acapacity,gci32_Acop,gci33_Maudit,gci33_Mrisk,gci33_Mmaturity,gci34_Copstrategy,gci34_Copreporting,gci41_AWmsme,gci41_AWprivate,gci41_AWpublic,gci41_AWsociety,gci41_AWgeneral,gci41_AWelderly,gci41_AWdisability,gci41_AWcop,gci41_AWchildren,gci42_Tprofessional,gci42_Tacreditation,gci42_Tsector,gci43_Cprimary,gci43_Csecondary,gci43_Chigher,gci44_Rndprivate,gci44_Rndpublic,gci44_RndAcademic,gci44_Evalscheme,gci45_Dindustry,gci45_Dassociation,gci46_Icapacitydev,gci46_Iindustry,gci46_Irnd,gci51_Bcountry,gci51_Bregintl,gci52_Minfosharing,gci52_Mcapacitydev,gci53_Mlat,gci54_PPPdomestic,gci54_PPPforeign,gci55_Coordination
"Pelatihan dan Sertifikasi Digital Evidence First Responder
Angkatan Ke - 2",gci42_Tprofessional,-1.7852386235972517e-13,-0.001546080110138237,9.485546586873728e-05,0.006768234994978917,-0.001082824986810893,6.0031307221875e-06,1.4839725458570818e-05,-0.0007669109370586069,-0.00203463131981807,0.0,-0.010046345060175765,-0.003598803573696907,-2.3368831314485305e-09,1.710839692137256e-09,0.0,6.62333521361802e-10,-2.306078661362676e-10,-7.188114548029034e-10,-0.00027683216560070445,0.012368488050898852,0.009144285642724848,-0.006656191726593708,-0.0004209922083626694,-0.004749606627609482,-0.009235184686477771,0.0011612954264005326,-0.001482927146476798,0.004623082277087076,0.008124893818240109,0.002439458974950015,0.0016677166978541491,0.0,7.307114913146506e-10,-1.2876366639602566e-12,1.1753931161706532e-12,1.3982925928246459e-11,0.0,0.0,0.0,0.0,3.011424443144506e-11,3.079386745596935e-10,-1.4337212528303667e-09,0.0,0.0,0.0010875211594693068,-0.004930512042430668,-0.00023331146118132917,-0.0010028195670646056,-0.0003699443419948878,-0.0008916479320567605,0.026185976686158075,0.0010962959632331293,6.9532128116334135e-06,0.0,7.626976827879162e-11,0.0,1.3162333445393415e-09,-1.867979992908886e-09,-0.003428395885629265,0.014481791058219229,0.0004226573579051429,0.002758496364385632
"Pelatihan dan Sertifikasi Cryptographic Analyst Angkatan
Ke - 2",gci42_Tprofessional,-1.5210055437364645e-14,-0.0009570972110377607,0.00012475210564388828,0.0034630783632133566,0.0019623007076716714,1.80093921665625e-05,-0.0006971674961647745,-0.0013347698399988062,0.0012989392341642425,0.0,0.0021276910610174005,0.002879042858957681,2.2534223376169393e-09,-3.7521825646535945e-09,0.0,8.472352930333216e-09,-1.1082006423634994e-09,5.3550275325164876e-11,0.010665558292018984,0.0051417030648015505,-0.006361242186242788,-0.005324495744970625,-0.00042924228654983576,0.004931987667999405,-0.0032995422993360446,-0.0007393759621182605,0.004043161191327971,-0.006164109702781917,0.003194146092691752,0.012894283153305097,0.011173701875622721,0.0,1.1488388018676687e-10,-6.439293542825908e-14,3.143041382713818e-13,5.745889319896946e-10,0.0,0.0,0.0,0.0,3.565588935217079e-10,-5.848022066601288e-11,-1.879767674850541e-09,0.0,0.0,0.007917868059859279,-0.005130038656261604,0.0005832786529533784,-0.001205997380086421,-1.0977070811879486e-05,0.0013684726390897906,0.01734365668601212,-0.0026719505690835366,0.005237500332665457,0.0,-7.224354447998849e-11,0.0,-2.6064594926822338e-11,3.0502452785796663e-09,0.009770928274042912,0.009261610560489464,0.008169765936203333,-0.001083584549491201
"Pelatihan dan Sertifikasi Cryptographic Module Analyst
Angkatan Ke - 2",gci42_Tprofessional,-1.4988010832439613e-14,-0.000552171467906315,-1.8036481215344402e-05,-0.00035921795579896276,0.00021782364085543016,6.0031307221875e-06,-0.0001220944352074982,-9.269308132342502e-05,-0.0009484355862069416,0.0,-0.00827648067124409,0.005398205360545805,-3.588784047714455e-09,-7.970961668490872e-10,0.0,1.5730428071236702e-09,-1.4861424313394878e-09,-6.858575929413746e-10,0.004511494191704268,0.014795724109355035,0.012722484372486131,-0.004706551864158359,-9.172124715295382e-07,0.011829177025372006,-0.0021256029943879096,-0.005249569331037374,-0.010445058938654661,-0.00403037942104989,0.011803213806050317,0.01966084389948075,0.022514175421029847,0.0,2.4846880108952973e-10,-2.1471713296250527e-13,7.304157279008905e-13,4.080596971434147e-10,0.0,0.0,0.0,0.0,3.493311195867932e-10,1.3066836501707257e-10,-3.78342801532483e-10,0.0,0.0,-0.0014561735905641582,0.0010745857061614794,-0.0002333114611814402,-0.002979876664966241,-2.744267702858849e-06,-0.004923427698759308,0.018947609437352853,-0.0032926543854423507,0.007140173680568518,0.0,-3.5339398074540895e-11,0.0,1.455242149006608e-09,1.3714276381193713e-09,0.004799754239880771,0.014313398138937727,-0.0006790131859821802,0.009727622856055107
Training Cyber Security Intelligency OSINT (Basic),gci42_Tprofessional,-1.120215031846783e-13,-0.0007730400550691741,8.512852551101346e-06,-0.0055671104038438335,0.0011103944717781866,6.0031307221875e-06,-2.9679450921360484e-06,-0.0034284954713286186,0.0008195270868769367,0.0,-0.00864908370049311,0.003838723811943723,-1.0849815490487913e-09,2.0802253253293657e-09,0.0,-1.4074591492274635e-09,7.943175006630554e-10,-6.3230642943779e-10,-0.0030350312866098683,0.0090306913593301,0.007951552732803902,-0.0029877181811103215,-1.8344249429480541e-06,0.009033115838711359,-0.0017879614899783958,0.0028835662522602723,-0.00403288732008078,-0.00106686514086618,0.00872497318099208,0.009543754777032065,0.011674016884978822,0.0,5.85103743233617e-10,-1.4804824033376462e-12,5.130340596792848e-13,2.618697481082677e-10,0.0,0.0,0.0,0.0,3.433088258120165e-10,1.251859726991711e-10,-1.0633429692319396e-09,0.0,0.0,-0.007918365997602872,0.0004439017756928676,-0.0005832786529533784,-0.002297322954568193,-2.744267702947667e-05,-0.0016389235570575256,0.024677756562935027,-0.0013514042426028272,-0.0025681406128181816,0.0,1.4090950628542487e-11,0.0,1.7376021732573577e-09,5.580293893636679e-09,0.009085249096916881,0.01768125652457031,0.011588528443955082,0.0004300728413473287
"Training Cyber Security Intelligency OSINT Operation
(Intermediate)",gci42_Tprofessional,-1.1723955140041653e-13,-0.0006626057614878,0.00016899002140335906,-0.0015560232528279982,0.002394172109438042,1.80093921665625e-05,-0.0004007271304108384,-0.0008867987760313722,-0.0018429185329915665,0.0,-0.0033394905336986414,-0.004198604169312947,-3.755704303110008e-09,-5.676877634641642e-09,0.0,1.7662236118098917e-09,-9.416499802128442e-10,-5.60219981515786e-10,-0.0007597043165453732,0.017119450138190495,0.0013915217282405301,-0.0022739660802995054,-0.000508807471090722,-0.006904782735198678,-0.008509250381104172,-0.0038447550030130673,-0.0026080556188086135,-0.00142248685448787,0.00046238772683515617,-0.005924400367734672,0.013842048592189182,0.0,1.9102719406305368e-10,-1.952549233408263e-12,7.628342402199451e-13,1.7797208151648647e-11,0.0,0.0,0.0,0.0,2.505546881081955e-10,1.8183921035586081e-10,-1.9315408161801884e-09,0.0,0.0,-0.0036099068547201796,-0.0007999392415042328,0.0006999343835440985,-0.00033171899694273144,-2.1954141623425905e-05,0.001198222876327204,0.008965368056817469,-0.005180973845629655,-0.0010109243034682747,0.0,3.2208125055888104e-11,0.0,4.865283731447789e-10,2.2463049198506724e-09,0.010285187656887018,0.005556966336293767,0.0058088497659630756,0.004259446624655938
Computer Forensic Analysis and Investigation (Intermediate),gci42_Tprofessional,-2.09277040141842e-13,-0.000883474348650215,0.00018975675459775854,0.0016513005743684639,0.0028333475062291003,-6.0031307221875e-06,1.78076705503738e-05,-0.000497104474854404,-0.002448449380979545,0.0,0.005681986289136631,0.0035988035736976842,-3.380133728470014e-09,-2.2357568019160112e-09,0.0,-8.527548001069363e-09,-3.202882403741114e-11,-3.027661454879649e-10,0.004049947664644615,0.00737396280006708,-0.011728540280885658,-0.005304556556051665,0.0,0.0013972522447075475,-0.0024709670305226306,-0.0031943132245593198,-0.007581341408808173,0.005927028560367975,-0.001644462715153061,-0.00017424706963931058,0.014008820261974475,0.0,8.015133001748609e-11,-1.8453016892294727e-12,2.2526425169644426e-13,2.7458235685173804e-10,0.0,0.0,0.0,0.0,6.504730087897315e-11,1.1878942274279325e-10,-7.009298697013833e-10,0.0,0.0,-0.007797812675107485,0.0017910107728881242,0.0010499015753160368,-0.0030953304827766592,0.0,0.00045274202283107634,0.030940509815878037,-0.005254173998374245,-0.001191528004987008,0.0,-3.243172397304761e-11,0.0,2.5629631750234694e-10,3.2630530499844212e-09,0.00017141979428170195,0.007914467206236564,7.228366676703679e-05,-0.0021255509654977134
"Pelatihan OWASP Application Security Verification Standards
(ASVS)",gci42_Tprofessional,-2.3991919562149633e-13,-0.0008098514862627804,0.00022489768533262566,-0.0033144136204528163,0.0013735456090726572,1.80093921665625e-05,-2.3743560734423852e-05,5.813977749724586e-05,0.000818260601920584,0.0,-0.0032602765059269734,0.014875054771281815,-2.0864998617753372e-10,-1.0887162282813279e-09,0.0,3.5876415171998133e-09,-2.1139112682533323e-10,1.1121970011629401e-10,0.004077751853524214,0.012431136033857149,-0.005168509276322508,-0.012535614699471842,-0.0003528873456591919,0.00017331818404908717,-0.002959975057379438,0.0022682496378664263,-0.003913450181321609,0.004741622848294269,0.0005794125323296262,0.02073540128707163,0.022180632081459595,0.0,1.923629033839802e-10,-9.654499422140361e-13,1.028066520802895e-13,7.14421743985838e-10,0.0,0.0,0.0,0.0,5.890450349710363e-10,2.1656232362943229e-10,-1.1270636646187882e-09,0.0,0.0,0.003951734981124999,-0.0003449839307987368,-0.00011665573059049805,0.0006285677074208129,-5.4885354058287206e-06,0.0009005630971359313,0.02636682253767264,0.0004046005173021783,-0.003221843072387487,0.0,-1.0736189715032651e-11,0.0,6.342248948243423e-10,-9.458126504213737e-10,0.013199324159671733,0.016165720251035798,0.005119637264336285,-0.0019362094406074615
Pelatihan Perlindungan Data Pribadi,gci42_Tprofessional,3.097522238704187e-14,-0.0010307200734256394,0.00023465754724716348,-0.0013723347970577837,0.001611015201371968,-1.2006261444597044e-05,2.077561564217678e-05,-0.00020430813853022922,0.0015119222850878966,0.0,-0.005790123310518203,0.005998005956162178,-4.214735005447778e-09,-8.282019736682855e-09,0.0,2.6493354177148376e-09,-1.159447204912567e-09,-2.615732075383903e-10,-0.008978583094535253,0.0007029368542150749,-0.007951552732803568,-0.004266472538432375,-0.000569569799966918,0.002959192600799576,-0.0027708810171084286,-0.001287084175431552,-0.002017554601328575,-0.003319135993805844,0.01011305473195856,0.006447141576652604,0.01550976529004311,0.0,6.959791631899748e-10,-1.0514922266224858e-12,2.7555735471196385e-13,2.7966629012610156e-11,0.0,0.0,0.0,0.0,6.805939145593243e-10,-8.772049753247302e-11,-7.765991183461551e-10,0.0,0.0,0.005429241337735258,0.0009577087679468743,0.0006999343835440985,-0.00292485768398143,0.0,0.001380977347177903,0.020999428063692926,-0.004592256678529472,-0.015813826840543554,0.0,1.2972400931232642e-11,0.0,-7.8192341490535e-11,4.4453190017890165e-09,0.006856791771257864,0.0063989309327017185,0.0041309563558371565,-0.003160450334009468
Pelatihan SNI 8799:2019 Pusat Data di Indonesi,gci42_Tprofessional,-3.042011087472929e-14,-0.00029449144955040474,0.00031641874649601665,0.011672750728819903,0.00036576645390529183,-2.4012522888972043e-05,3.8583286192772626e-05,-0.0020723835776433885,-0.00039962989792452497,0.0,-0.0016767136316199194,-0.0029990029780812,-5.424907190132444e-10,4.976988265958937e-09,0.0,8.831122499941557e-10,-8.391577432931285e-10,-3.8515102218639186e-10,-0.012902369577750594,0.007383452899372034,-0.005566086912962898,-0.0017825446733453765,-0.0006505108032148765,0.006440242015936848,-0.00352146038401413,-0.004805943753766417,0.005870687454868961,-0.004148919992257194,0.006156222956041457,0.013939765571140517,0.009617425075343466,0.0,4.007538745298689e-11,8.58202398035246e-14,1.1233236563157334e-12,1.5763002014779204e-10,0.0,0.0,0.0,0.0,2.613957938990552e-10,1.8914958488380762e-10,-7.885471164925661e-10,0.0,0.0,0.005568647520305503,0.0008517971357000498,-0.0006999343835440985,-0.0009810366467105647,-8.232803108798592e-06,-8.047125548693579e-06,0.015146232881438015,0.0007047012611022252,-0.0011219900881711542,0.0,3.265510084560219e-11,0.0,8.036403764677402e-10,1.8916213040398588e-10,0.008913829302635401,0.01111393267258709,2.1734196292810815e-05,-0.000332149189803177
"Pelatihan Pemahaman SNI ISO/IEC 17020:2013 Penilaian
Kesesuaian Persyaratan untuk Pengoperasian Berbagai Tipe
Lembaga Inspeksi Inhouse Pusbang SDM - Badan
Standarisasi Nasional (BSN)",gci42_Tprofessional,6.150635556423367e-14,-0.0008466629174562756,0.00018858848965075392,-0.0010331183225485985,-6.660705028993519e-05,6.0031307221875e-06,-0.00024508708480441843,-0.0011336153641160474,0.0010061739338778075,0.0,-0.005217282037104476,0.007677447623887446,-7.3444882398021605e-09,2.294080481135552e-09,0.0,6.181781864178504e-09,-1.3324031877814946e-09,-6.343665592822845e-10,0.005517521059288044,0.008293665519788607,-0.0009939440916003628,-0.001433691505629553,-4.586062357647691e-07,-0.003945590134399324,-0.0011408370684922176,-0.0020919588069183703,-0.00549285378036235,-0.004741622848293936,0.011758206320262476,0.014288259710418805,0.014342363601545727,0.0,-5.04952191171526e-10,-7.936984403045244e-13,6.683542608243442e-13,2.7712443451122226e-10,0.0,0.0,0.0,0.0,7.107070487677447e-11,2.4123392172725744e-10,-9.239538023564364e-10,0.0,0.0,0.00765491026073295,0.0004592708498570852,0.0006999343835443206,0.0007429885472237663,0.0,0.000175170711289363,-3.5025259092047456e-05,-0.0021207168876249405,0.007326142695350479,0.0,3.243172397304761e-11,0.0,7.862650530654491e-10,-2.1280782691590616e-09,0.01817049819383365,0.0070725026098282795,0.002644840122332015,0.003253227397164493
"Pelatihan Pemahaman SNI ISO 19011:2018 Badan
Standarisasi Nasional (BSN)",gci42_Tprofessional,-3.064215547965432e-14,-0.001877382990882026,0.00018683609222946984,0.007892221183464998,4.9073799232024484e-06,2.401252288886102e-05,8.903835275075878e-06,8.12666369101045e-05,-0.00013245465720779226,0.0,-0.0021718102255998684,0.011036330959338203,-4.298195022123252e-09,-6.260118312617635e-09,0.0,5.3538649069651e-09,-3.2669544847152565e-10,4.7371218059311104e-11,-0.0051809026891095344,0.004173765123446804,-0.007355186277843373,-0.005278430063125339,-9.172124714518226e-06,0.005178587051399619,-0.0034441393680617605,7.393759621221463e-05,-0.008983212423884446,-0.003319135993805844,0.016641994860774112,0.017250459894286307,0.008672126828841442,0.0,2.164085577405217e-10,-1.5877299475164364e-12,4.127809205556332e-13,4.4365366935750217e-10,0.0,0.0,0.0,0.0,1.2889100897695016e-10,2.686466604728821e-10,-1.824012385576168e-09,0.0,0.0,0.005191573129375349,0.0020050955948146543,0.00023331146118132917,-0.005913780185215711,-8.232803108798592e-06,-0.000868433287385395,0.02399309577438602,-0.0016424745129431928,0.0001157864519860663,0.0,6.150813192107307e-11,0.0,4.0399217304809554e-10,2.128078824270574e-09,0.006513952182695237,0.014650183977501507,0.006762391234611642,0.005489970414069845
"Operasional Pendukung Penyelenggaraan Pelatihan
Teknis",gci42_Tprofessional,-1.1746159600534156e-13,-0.00029449144954996065,-0.00019422650269318442,0.007497661652507093,-0.0010077857278677493,-2.4012522889083066e-05,2.9679450917585726e-05,-0.0020226535672053236,-0.0006696051521661861,0.0,-0.008928535972429708,0.010196610125475236,-3.3801341725592238e-09,-2.916204611125295e-09,0.0,6.623341874956168e-10,-1.2811562921655195e-10,-1.029876184333034e-11,-0.012531652726646247,0.015269851362012088,0.0053672980946429805,-0.00462220164860494,-6.993928764653656e-05,-0.0036989907509995534,-0.003145952265755647,0.001878965275530109,-0.003282688101993947,0.0009483245696592091,0.005555024217306692,0.002439458974949682,0.0048363784237771545,0.0,-5.610578668324706e-11,-3.1969982217106008e-12,-2.1649348980190553e-14,4.449245416537906e-10,0.0,0.0,0.0,0.0,6.504763394588053e-11,-4.8429149579476416e-11,-1.3062795289897622e-09,0.0,0.0,0.007971441979587657,0.0004535547741065793,0.0009332458447256498,-0.0015483875050997797,-8.232803108798592e-06,-0.0020961231624277987,-0.002520865560636021,-0.004204833698877142,-0.0013927836626036472,0.0,-2.1024515461931514e-11,0.0,1.1946019728981128e-09,1.797043625018091e-09,0.002057037531377537,0.00791446720623612,0.01722573226563462,-0.003639258129086831
Pelaksanaan Pendidikan dan Pelatihan Manajemen,gci42_Tprofessional,8.171241461241152e-14,-0.0014724572477504694,0.00016786757931630536,0.0086583723460808,-0.0013784628480465466,1.80093921665625e-05,1.1871780366767837e-05,-0.0004107187188252537,0.00015904415812184602,0.0,0.0009173609366754931,0.005878045837038659,-2.9628335340703416e-09,5.074194953103017e-09,0.0,4.553544763474804e-09,-7.815053049142762e-10,-7.703020443727837e-10,-0.010474604742152227,0.010494201688980964,-0.008945496824404375,-0.007839137863916767,-0.00028708034818991646,0.0010229945239098592,-0.0014439276442158588,0.004910406720214033,0.0020953432188060006,0.002963514280184154,0.007012654838704391,0.0029331252141120423,0.022786172077283284,0.0,-1.3091316919400242e-10,-1.7165158183729545e-12,7.071010443837622e-13,3.1144742340671883e-10,0.0,0.0,0.0,0.0,1.6623302734330991e-10,1.617358469374608e-10,-1.6925869594786036e-09,0.0,0.0,0.0015072643434067556,0.0003340532207830593,-0.00011665573059060907,0.00022918302759722398,0.0,0.0003190796523583339,0.022854335042072904,0.0002434400433034556,-0.0015985202215448302,0.0,-5.6140425641615366e-11,0.0,2.9973601378685544e-10,-5.462067687034278e-09,0.007199631359820935,0.010608753914742475,0.0035023589408532674,0.003438256257899397
Pelatihan Legal Drafting,gci42_Tprofessional,-4.0523140398818214e-14,-0.0001840571559689197,0.00014539427156112783,0.0032191993179107037,0.0007948694669356327,1.80093921665625e-05,-4.1551231285019696e-05,-9.479552308822026e-05,0.0008820816091074102,0.0,-0.005216442409482713,0.006597806551778218,6.092586990469329e-09,-2.2940808142024594e-09,0.0,-5.188281915202708e-09,-6.854194989358575e-10,-1.9566526177072774e-10,0.013915224594195919,-0.00015130132680196695,-0.001192732909920502,-0.0024318914464663832,1.8344249428370318e-06,0.01445795670856509,-0.002692071133221008,0.0006135872130864639,-0.004853677737195916,0.00023708114241483003,0.015855025925103905,0.01620497747645111,-0.0010006300187120898,0.0,-4.5418779848205304e-11,-3.77642361826247e-12,5.313527395855999e-13,4.3221215495492515e-10,0.0,0.0,0.0,0.0,1.9875712187200634e-10,1.2609957522613513e-10,-1.581075936840648e-09,0.0,0.0,0.0038559833893514472,0.0008829329376562889,0.00011665573059060907,-0.0016842499172649017,-2.744267702858849e-06,-0.00012741001642879723,0.017325112036565726,3.792519027667751e-05,-0.00952315503864598,0.0,5.144329406903125e-12,0.0,2.649843677815511e-10,-3.735959430706259e-09,0.010970866834013271,0.002357500869943019,0.0043266970972706265,-0.004279551210117694
"Training of Trainer bagi Pengajar Non Widyaiswara
Angkatan Ke - 6",gci42_Tprofessional,-1.0724754417879012e-13,-0.00011043429358159607,0.0001549179002263701,0.008294774988511389,-0.0014516174533676374,1.80093921665625e-05,-3.858328619343876e-05,7.075442808646137e-05,0.0015805559351090848,0.0,-0.008276480671243869,0.001559481548602193,-3.7974347000258035e-09,3.927154934579846e-09,0.0,-1.7662232787429843e-09,-1.0121142812735684e-09,-4.387019636453715e-10,-0.0003336735679075886,0.016987828641409686,-0.0031806210931214496,-0.007543920657894887,-0.0005019283775548056,-0.0008040164932100469,-0.0025073643579742733,-0.0014787519242354108,-0.009648254692000258,0.00023708114241483003,0.0024766113834913117,0.004878917949899475,0.0040025200748499135,0.0,4.44838943458592e-10,-2.360334150353083e-13,-1.8329782136561334e-13,2.351746575257607e-10,0.0,0.0,0.0,0.0,-1.9273804774400105e-11,-1.4620094024309083e-10,-2.1904067448730302e-10,0.0,0.0,0.004501947555573316,-0.00044834013984140775,2.220446049250313e-16,-0.00026558822367361845,-2.744267702858849e-06,-0.0010235155310253097,0.029881531629921243,-0.0020521301619933485,0.003100195501865799,0.0,1.4091172673147412e-11,0.0,3.779281332327855e-10,-1.2768468504731345e-09,0.005314013622724767,0.02424858037655342,-0.00887550191914488,0.00351722963346468
Workshop Asesor Akreditasi Pelatihan,gci42_Tprofessional,0.0,-0.0002576800183560213,0.00013520776600617346,0.0019859544127769357,0.001198026738355118,1.2006261444375e-05,3.264739600916666e-05,-0.001061809715147466,0.0004444603139360792,0.0,-0.0009317174800277384,-0.003838723811943723,-2.211692939901866e-09,-2.8189973688697023e-09,0.0,2.1525848881154275e-09,-1.4861424313394878e-09,2.3067847632063376e-10,0.003986278113475739,0.005225092945967513,-0.0013915217282405301,-0.0004930209500272342,-2.75163741436657e-06,-0.0035891125613379815,-0.0007599690256665514,-0.00081331355832992,-0.016157928247404585,-0.01268384111918719,0.0047448914051723134,0.0029622001838673917,-0.004397610097738092,0.0,7.160172454945268e-10,1.0724754417879012e-13,2.9976021664879227e-14,5.351812326637173e-10,0.0,0.0,0.0,0.0,1.602101784570209e-10,1.3889223104968096e-10,-6.411918773707725e-10,0.0,0.0,-0.0016848845565189396,-0.0019026730768380018,0.0004666229223624363,-0.004882638481758517,-0.0012031103253626885,-0.0013600208399980884,0.0019132930512516522,-0.004157436330506692,-8.570897158977075e-05,0.0,-1.241344804725486e-10,0.0,2.649838126700388e-10,-2.0807879863582457e-09,-0.005314013622725211,0.013808219381093112,0.01313637321479344,0.0013382688717915592
AA Recognation Current Competency (RCC),gci42_Tprofessional,-1.0103029524088925e-14,-0.0009570972110377607,1.9788878637183593e-05,-0.0043989036213271104,0.002581400252674948,1.80093921665625e-05,5.9358901830508515e-06,-0.0006605519842638463,0.0013267952200345379,0.0,-0.0008244200862701501,-0.005998005956161512,9.180607385417261e-10,-2.877321714223058e-09,0.0,1.6006398428913826e-09,3.8434810889498294e-11,-1.5364852723465106e-09,-0.0013802774814127838,0.014498644231406677,-0.003578198729761284,-0.0035435506146985762,-1.1465155893120027e-05,0.0024659938339998133,-0.004391693984526213,-0.0041622115008485006,0.006898655818458721,-0.000592702856036853,0.005114968043668511,0.024354755696369357,0.010173071856910187,0.0,-3.873967813206036e-11,-2.145505995088115e-12,4.969358258222201e-13,5.631475286094201e-10,0.0,0.0,0.0,0.0,3.0114910565259834e-11,1.4620227251072038e-10,-6.850002787217591e-10,0.0,0.0,-0.00287463464419746,-0.0026212905090927663,-2.220446049250313e-16,0.002181959518947174,-5.488535405939743e-06,-0.001355099891471201,0.03312568089711254,-0.0030073262753519403,-0.004353349147021901,0.0,-2.639211071908676e-11,0.0,9.730573014010702e-10,-1.064039412135287e-09,-0.004799754239880438,0.012124290188276987,0.01239834790612504,0.0006726928460187853
AA Pengelolaan Virtual Lab Pendukung Pelatihan,gci42_Tprofessional,-9.681144774731365e-14,-0.0005153600367128197,0.0002361737114187079,0.0017835572441479153,-0.0019361170602474331,2.401252288886102e-05,2.67115058255607e-05,-0.0006731666348527288,-0.0019252337522667196,0.0,-0.0065997670396247266,0.0032389232163276827,1.6274714909059185e-09,-2.8384387062985184e-09,0.0,-2.262973919364697e-09,-3.074778209821716e-10,3.1100433339759093e-10,0.011071790921544977,0.01251241259671021,-0.006162453367922538,-0.008990675409987214,-0.00013941513500137503,0.01430276423719834,-0.004127522020975105,-0.0019045105215350633,-0.0024575856581035005,-0.004741622848293936,-0.0035178375372211246,0.005575906228456051,0.0075047251403438375,0.0,4.0476333396100017e-10,-1.1801670751765414e-12,-1.48991929904696e-13,1.0805378813927291e-10,0.0,0.0,0.0,0.0,8.432121667567571e-11,-1.4985657159627408e-10,-1.9912516080466958e-11,0.0,0.0,-0.002682626706122959,-0.0009093901427859041,0.00046662292236276937,-0.0012080633361021276,0.0,-0.0023687735254430686,0.028414943805591397,-0.002457221327029524,0.00010145887298851353,0.0,3.579025964484117e-12,0.0,7.297932258509832e-10,-6.857140411042906e-10,0.007156554541594251,0.017512863605288587,0.0031934488552359808,0.0024509455133449043
AA Evaluasi Penyelenggaraan Pelatihan dan Sertifikasi,gci42_Tprofessional,-1.5309975509580909e-13,-0.0009570972110380938,0.000206939948533158,0.009815336450849088,-0.0018010183060452878,1.80093921665625e-05,-1.187178036743397e-05,-0.0011692198888245686,0.0015248302167478744,0.0,-0.0038196008636112166,0.001439521429478896,-3.421864236408112e-09,1.8274877167101522e-09,0.0,1.711028874140652e-09,-1.088982237718028e-10,-1.235782587372114e-10,-0.012373564633159306,0.019491766613395023,-0.005764875731282704,-0.0038218111507168917,-1.375818707183285e-06,-0.0006027313915150101,-0.005598318237856836,-0.0013045708249984633,-0.0012430273846922857,0.002015189710525056,0.004837489508106252,0.014462506780058226,0.0020012600374250678,0.0,3.165973039287451e-10,3.6481928589182644e-13,1.709743457922741e-13,1.47460710309133e-10,0.0,0.0,0.0,0.0,1.108222402734782e-10,3.7464809032883295e-11,-2.61654120592425e-09,0.0,0.0,0.0027481019230108927,0.0002649934662435349,0.00023331146118132917,-0.0016076287803047373,-2.744267702858849e-06,0.0007374337279474341,-0.003293018726078345,-0.003869457992608849,0.0028470862298577426,0.0,4.921174578953469e-12,0.0,1.867920262910161e-10,-5.0600974521586295e-09,0.020227535725211188,0.012124290188276987,0.008042567411038926,0.0004833015483773906
"Pelatihan dan Sertifikasi Asisten Auditor Keamanan Informasi
Angkatan Ke-10",gci42_Tprofessional,-2.297051437949449e-13,-0.0006626057614878,0.00014496762792104434,0.007325848687451342,0.004299439334501942,-3.001565361104852e-05,1.4839725458570818e-05,-0.0007648084952935896,-0.0021827801755898157,0.0,-0.0019709422607187,0.010316570244598977,5.091065458096011e-09,2.1774322345180508e-09,0.0,-1.0486950197119427e-09,-3.4591274289397234e-10,-1.2522561876338045e-09,-0.007811762707781722,0.008686779128590727,-0.006560031004562927,-0.005346728814356272,-6.420487300151656e-06,0.005982170760932548,-0.0022312814509415357,-4.5521957687366665e-05,-0.004655426496692927,-0.006875353130026407,-0.0046299330666425,0.021014986403467995,0.008616795056631155,0.0,3.7003144992553416e-10,-2.060018822191978e-12,3.461675390781238e-13,2.0720813953545303e-10,0.0,0.0,0.0,0.0,-1.264826021696308e-10,-4.5687564842467054e-11,-2.552820177470494e-09,0.0,0.0,0.002289663665267838,-0.0012574309382736848,0.0003499671917721603,-0.003801733069544677,-5.488535405939743e-06,-0.0003240006008845553,-0.005877443479778588,-0.0018120273749994142,-0.003154463049201861,0.0,-2.907674101493285e-11,0.0,6.559447429665966e-10,2.9320188499326605e-09,0.008742409508354254,0.0165025060895988,0.007716422216527019,-0.0010677110845421778
