alpha,alpha_prime,beta,T,error_alpha,error_beta,GoF_alpha,GoF_beta
0.020682713419597674,4.8467386100878676e-08,2.4213615492009523e-09,nan,-0.007806734483280842,0.008405604440614334,0.9882898982882173,0.9894929944492321
0.040771280800475485,4.22438967746846e-05,1.4532842887207872e-08,nan,-0.005412516577548487,-0.00771133641024524,0.9918812251336773,0.9903608294871935
0.03562622430093488,1.0625538228036503e-08,2.5707122768417238e-08,nan,0.0148848722940087,0.04848472322492359,0.977672691558987,0.9393940959688455
0.03458424078015052,5.612584053650863e-07,3.1595586174050124e-08,nan,-0.01283785181860575,0.019436318876171033,0.9807432222720913,0.9757046014047862
0.042709488800767414,0.0001303794093890797,8.536993503488572e-09,nan,-0.00913027717539927,-0.019875116421718908,0.9863045842184092,0.9751561044728514
0.021252573612258234,1.7767433395428774e-06,3.381886762867376e-09,nan,0.0023506056636625194,0.006009260671243188,0.9964740915094347,0.992488424160946
0.04114162564513063,8.78471942468711e-06,1.9195441208710386e-08,nan,-0.005420619482498501,-0.0009998414811561718,0.9918690707826332,0.9987501981485548
0.04373191987781858,0.0002242045857670187,3.82166210203219e-09,nan,0.0055149067655310136,-0.000439560025395469,0.9917276398489269,0.9994505499682557
0.03248194271668243,2.0894660248768703e-05,3.1774078947116696e-09,nan,0.002357888535730046,0.02079501604501377,0.9964631671939433,0.9740062299437328
0.01947957974529591,3.847199909272991e-07,2.021333894913415e-09,nan,0.006594567181393174,0.0024022825540302994,0.9901081492279102,0.9969971468074621
0.022271676649872063,1.7431680844172207e-07,2.7762369294924115e-09,nan,-0.0035936124160884653,-0.0005933807050129136,0.9946095813822055,0.9992582741187339
0.042583061394133224,0.00012277247890794804,6.4214834804271005e-09,nan,-0.009312363256969602,-0.003054454463291001,0.9860314550966863,0.9961819319208862
0.03631420716987879,1.7406695481683344e-05,3.305391931741195e-09,nan,-0.030204784204311053,0.04709173783111531,0.9546928236935335,0.9411353277111059
0.03631340354759336,0.00014679296995022807,3.3342016089217137e-09,nan,0.00769312611162265,-0.003528251336213928,0.988460310832566,0.9955896858297326
0.03952956613461974,0.00034355540556213764,3.477807992366096e-09,nan,-0.006860904563534609,-0.014749290825607941,0.9897086431520353,0.98156338646799
0.021897239125536348,8.777464552416218e-06,1.8072864567141768e-09,nan,0.00694733608622411,0.003703172292896739,0.9895789958757168,0.9953710346338791
0.017009170072265697,0.006371142688636672,2.2528873120358983,nan,0.012361559326891425,0.00740886938817098,0.9814576610157776,0.9907389132647862
0.03567239133335977,4.778101593198254e-05,3.2720197436755387e-09,nan,-0.004059985605559979,-0.012933889372750751,0.9939100215916601,0.9838326382840615
0.019361713099121984,1.848716610355987e-07,1.3882179547846564e-09,nan,-0.0015588182116859084,0.004126901105483749,0.9976617726824711,0.9948413736181453
0.01830524785492819,0.000357193988420167,7.26546213695521e-10,nan,0.002264345575015536,0.0016664556087016003,0.9966034816385534,0.997916930489123
